timestamp_iso,timestamp_epoch,dist_left_mm,dist_center_mm,dist_right_mm,steer,throttle,direction
2026-09-19T18:09:44.234549,1789834184.2345,438,746,328,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.301170,1789834184.3012,428,727,327,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.368147,1789834184.3681,447,699,324,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.434905,1789834184.4349,455,687,334,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.501574,1789834184.5016,459,691,331,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.568544,1789834184.5685,493,664,340,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.635330,1789834184.6353,545,650,343,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.701962,1789834184.7020,657,631,341,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.768899,1789834184.7689,846,646,346,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.835708,1789834184.8357,954,607,352,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.902362,1789834184.9024,945,612,350,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:44.969272,1789834184.9693,1000,591,362,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.036066,1789834185.0361,998,581,355,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.102725,1789834185.1027,964,573,369,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.169692,1789834185.1697,994,562,361,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.236588,1789834185.2366,930,544,380,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.303156,1789834185.3032,938,530,377,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.370043,1789834185.3700,928,517,384,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.436858,1789834185.4369,893,495,380,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.503509,1789834185.5035,900,497,393,-0.152,1.000,FORWARD_LEFT
2026-09-19T18:09:45.570460,1789834185.5705,850,470,398,-0.559,0.977,FORWARD_LEFT
2026-09-19T18:09:45.637241,1789834185.6372,857,457,417,-0.757,0.724,FORWARD_LEFT
2026-09-19T18:09:45.703903,1789834185.7039,860,455,421,-0.817,0.591,FORWARD_LEFT
2026-09-19T18:09:45.770785,1789834185.7708,862,434,432,-0.836,0.549,FORWARD_LEFT
2026-09-19T18:09:45.837592,1789834185.8376,853,438,467,-0.832,0.538,FORWARD_LEFT
2026-09-19T18:09:45.904245,1789834185.9042,837,448,471,-0.832,0.538,FORWARD_LEFT
2026-09-19T18:09:45.971186,1789834185.9712,946,435,485,-0.832,0.538,FORWARD_LEFT
2026-09-19T18:09:46.037995,1789834186.0380,953,437,487,-0.832,0.538,FORWARD_LEFT
2026-09-19T18:09:46.104654,1789834186.1047,963,439,493,-0.832,0.538,FORWARD_LEFT
2026-09-19T18:09:46.171598,1789834186.1716,1074,440,475,-0.828,0.557,FORWARD_LEFT
2026-09-19T18:09:46.238421,1789834186.2384,1064,441,478,-0.739,0.807,FORWARD_LEFT
2026-09-19T18:09:46.305068,1789834186.3051,1163,438,471,-0.705,0.837,FORWARD_LEFT
2026-09-19T18:09:46.372055,1789834186.3721,-1,450,450,-0.675,0.856,FORWARD_LEFT
2026-09-19T18:09:46.438840,1789834186.4388,-1,450,440,-0.593,0.913,FORWARD_LEFT
2026-09-19T18:09:46.505501,1789834186.5055,-1,446,432,-0.548,0.939,FORWARD_LEFT
2026-09-19T18:09:46.572490,1789834186.5725,-1,451,416,-0.481,0.970,FORWARD_LEFT
2026-09-19T18:09:46.639213,1789834186.6392,-1,443,410,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:46.705871,1789834186.7059,-1,445,396,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:46.772806,1789834186.7728,-1,430,375,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:46.839583,1789834186.8396,-1,422,379,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:46.906221,1789834186.9062,-1,415,368,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:46.973152,1789834186.9732,-1,412,352,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:47.040000,1789834187.0400,-1,415,343,-0.466,0.970,FORWARD_LEFT
2026-09-19T18:09:47.106669,1789834187.1067,-1,406,337,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.173594,1789834187.1736,-1,405,319,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.240393,1789834187.2404,-1,407,320,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.307033,1789834187.3070,-1,396,310,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.373926,1789834187.3739,-1,391,300,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.440756,1789834187.4408,-1,389,293,-0.477,0.974,FORWARD_LEFT
2026-09-19T18:09:47.507228,1789834187.5072,-1,388,283,-0.466,0.977,FORWARD_LEFT
2026-09-19T18:09:47.574240,1789834187.5742,-1,383,272,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.640988,1789834187.6410,-1,383,267,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.707795,1789834187.7078,-1,386,258,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.774656,1789834187.7747,-1,381,253,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.841381,1789834187.8414,-1,379,247,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.909883,1789834187.9099,-1,377,238,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:47.975082,1789834187.9751,-1,381,236,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:48.041742,1789834188.0417,1265,373,231,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:48.110904,1789834188.1109,-1,371,223,-0.477,0.977,FORWARD_LEFT
2026-09-19T18:09:48.175569,1789834188.1756,1224,374,220,-0.690,0.860,FORWARD_LEFT
2026-09-19T18:09:48.242302,1789834188.2423,1259,387,215,-0.753,0.769,FORWARD_LEFT
2026-09-19T18:09:48.309896,1789834188.3099,1217,400,211,-0.798,0.686,FORWARD_LEFT
2026-09-19T18:09:48.375864,1789834188.3759,1156,403,211,-0.821,0.678,FORWARD_LEFT
2026-09-19T18:09:48.442511,1789834188.4425,1106,421,210,-0.832,0.640,FORWARD_LEFT
2026-09-19T18:09:48.509935,1789834188.5099,828,447,211,-0.824,0.599,FORWARD_LEFT
2026-09-19T18:09:48.576213,1789834188.5762,778,466,214,-0.828,0.587,FORWARD_LEFT
2026-09-19T18:09:48.642916,1789834188.6429,715,500,217,-0.839,0.580,FORWARD_LEFT
2026-09-19T18:09:48.709913,1789834188.7099,616,521,222,-0.839,0.580,FORWARD_LEFT
2026-09-19T18:09:48.776686,1789834188.7767,581,568,226,-0.839,0.580,FORWARD_LEFT
2026-09-19T18:09:48.843316,1789834188.8433,533,579,230,-0.746,0.769,FORWARD_LEFT
2026-09-19T18:09:48.910951,1789834188.9110,457,627,235,-0.712,0.852,FORWARD_LEFT
2026-09-19T18:09:48.976994,1789834188.9770,442,659,245,-0.656,0.871,FORWARD_LEFT
2026-09-19T18:09:49.043754,1789834189.0438,420,770,253,-0.485,0.970,FORWARD_LEFT
2026-09-19T18:09:49.110600,1789834189.1106,371,887,256,-0.395,1.000,FORWARD_LEFT
2026-09-19T18:09:49.177640,1789834189.1776,368,902,260,-0.350,1.000,FORWARD_LEFT
2026-09-19T18:09:49.244065,1789834189.2441,365,994,266,-0.204,1.000,FORWARD_LEFT
2026-09-19T18:09:49.311071,1789834189.3111,371,948,263,-0.141,1.000,FORWARD
2026-09-19T18:09:49.377791,1789834189.3778,364,961,259,-0.137,1.000,FORWARD
2026-09-19T18:09:49.444546,1789834189.4445,364,970,257,-0.137,1.000,FORWARD
2026-09-19T18:09:49.511391,1789834189.5114,376,942,253,-0.115,1.000,FORWARD
2026-09-19T18:09:49.578237,1789834189.5782,386,931,252,-0.365,1.000,FORWARD_LEFT
2026-09-19T18:09:49.644846,1789834189.6448,389,941,252,-0.436,1.000,FORWARD_LEFT
2026-09-19T18:09:49.711890,1789834189.7119,385,978,251,-0.447,1.000,FORWARD_LEFT
2026-09-19T18:09:49.778596,1789834189.7786,386,998,253,-0.447,1.000,FORWARD_LEFT
2026-09-19T18:09:49.845341,1789834189.8453,383,949,257,-0.298,1.000,FORWARD_LEFT
2026-09-19T18:09:49.912209,1789834189.9122,355,1005,260,-0.234,1.000,FORWARD_LEFT
2026-09-19T18:09:49.979005,1789834189.9790,357,1035,266,-0.238,1.000,FORWARD_LEFT
2026-09-19T18:09:50.045656,1789834190.0457,348,1017,267,-0.238,1.000,FORWARD_LEFT
2026-09-19T18:09:50.112618,1789834190.1126,350,999,266,-0.238,1.000,FORWARD_LEFT
2026-09-19T18:09:50.179443,1789834190.1794,360,983,269,-0.238,1.000,FORWARD_LEFT
2026-09-19T18:09:50.246098,1789834190.2461,355,988,272,-0.238,1.000,FORWARD_LEFT
2026-09-19T18:09:50.313001,1789834190.3130,351,963,273,-0.156,1.000,FORWARD_LEFT
2026-09-19T18:09:50.379902,1789834190.3799,350,964,276,-0.148,1.000,FORWARD
2026-09-19T18:09:50.446570,1789834190.4466,355,966,273,-0.160,1.000,FORWARD_LEFT
2026-09-19T18:09:50.513425,1789834190.5134,364,923,264,0.000,1.000,FORWARD
2026-09-19T18:09:50.580212,1789834190.5802,363,940,269,0.000,1.000,FORWARD
2026-09-19T18:09:50.646883,1789834190.6469,361,927,269,-0.544,0.974,FORWARD_LEFT
2026-09-19T18:09:50.713834,1789834190.7138,362,900,258,-0.768,0.633,FORWARD_LEFT
2026-09-19T18:09:50.780624,1789834190.7806,363,895,259,-0.806,0.583,FORWARD_LEFT
2026-09-19T18:09:50.847290,1789834190.8473,365,886,261,-0.828,0.564,FORWARD_LEFT
2026-09-19T18:09:50.914205,1789834190.9142,338,891,272,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:50.980994,1789834190.9810,333,868,285,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:51.047677,1789834191.0477,323,861,305,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:51.114614,1789834191.1146,301,856,324,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:51.181414,1789834191.1814,295,863,328,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:51.248047,1789834191.2480,291,846,349,-0.832,0.553,FORWARD_LEFT
2026-09-19T18:09:51.315013,1789834191.3150,273,861,361,-0.686,0.856,FORWARD_LEFT
2026-09-19T18:09:51.381823,1789834191.3818,275,844,374,-0.585,0.951,FORWARD_LEFT
2026-09-19T18:09:51.448468,1789834191.4485,265,855,385,-0.585,0.955,FORWARD_LEFT
2026-09-19T18:09:51.515376,1789834191.5154,251,837,402,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.582172,1789834191.5822,242,842,411,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.648815,1789834191.6488,239,825,419,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.715773,1789834191.7158,225,827,445,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.782549,1789834191.7825,222,827,470,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.849222,1789834191.8492,212,814,500,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.916149,1789834191.9161,201,823,525,-0.574,0.955,FORWARD_LEFT
2026-09-19T18:09:51.982958,1789834191.9830,200,816,556,-0.526,0.966,FORWARD_LEFT
2026-09-19T18:09:52.049617,1789834192.0496,193,803,570,0.000,1.000,FORWARD
2026-09-19T18:09:52.116574,1789834192.1166,181,791,608,0.000,1.000,FORWARD
2026-09-19T18:09:52.183313,1789834192.1833,183,792,616,0.000,1.000,FORWARD
2026-09-19T18:09:52.250005,1789834192.2500,177,783,615,0.000,1.000,FORWARD
2026-09-19T18:09:52.316899,1789834192.3169,172,783,611,0.000,1.000,FORWARD
2026-09-19T18:09:52.383777,1789834192.3838,171,752,628,0.000,1.000,FORWARD
2026-09-19T18:09:52.450393,1789834192.4504,168,752,636,0.000,1.000,FORWARD
2026-09-19T18:09:52.517332,1789834192.5173,161,736,658,0.000,1.000,FORWARD
2026-09-19T18:09:52.584098,1789834192.5841,159,708,649,0.000,1.000,FORWARD
2026-09-19T18:09:52.650778,1789834192.6508,154,695,661,0.100,1.000,FORWARD
2026-09-19T18:09:52.717761,1789834192.7178,149,703,665,0.130,1.000,FORWARD
2026-09-19T18:09:52.784497,1789834192.7845,141,674,671,0.130,1.000,FORWARD
2026-09-19T18:09:52.851152,1789834192.8512,139,664,662,0.130,1.000,FORWARD
2026-09-19T18:09:52.918074,1789834192.9181,134,645,661,0.130,1.000,FORWARD
2026-09-19T18:09:52.984872,1789834192.9849,133,648,671,0.141,1.000,FORWARD
2026-09-19T18:09:53.051555,1789834193.0516,130,619,653,0.268,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.118472,1789834193.1185,127,601,643,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.185273,1789834193.1853,121,600,642,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.251927,1789834193.2519,124,585,636,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.318937,1789834193.3189,125,560,626,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.385752,1789834193.3858,125,548,622,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.452351,1789834193.4524,128,542,605,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.519257,1789834193.5193,135,521,606,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.586059,1789834193.5861,155,511,594,0.279,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.652731,1789834193.6527,189,500,589,0.268,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.719671,1789834193.7197,-1,474,561,0.268,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.786458,1789834193.7865,953,477,567,0.268,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.853133,1789834193.8531,-1,462,559,0.268,1.000,FORWARD_RIGHT
2026-09-19T18:09:53.920043,1789834193.9200,836,436,557,-0.021,1.000,FORWARD
2026-09-19T18:09:53.986857,1789834193.9869,834,430,550,-0.193,1.000,FORWARD_LEFT
2026-09-19T18:09:54.053540,1789834194.0535,771,412,532,-0.182,1.000,FORWARD_LEFT
2026-09-19T18:09:54.120503,1789834194.1205,793,396,514,-0.197,1.000,FORWARD_LEFT
2026-09-19T18:09:54.187263,1789834194.1873,747,387,494,-0.279,1.000,FORWARD_LEFT
2026-09-19T18:09:54.253947,1789834194.2539,793,377,475,-0.365,1.000,FORWARD_LEFT
2026-09-19T18:09:54.320826,1789834194.3208,718,355,457,-0.380,1.000,FORWARD_LEFT
2026-09-19T18:09:54.387544,1789834194.3875,718,355,457,-0.402,1.000,FORWARD_LEFT
2026-09-19T18:09:54.454339,1789834194.4543,675,342,410,-0.425,1.000,FORWARD_LEFT
2026-09-19T18:09:54.521266,1789834194.5213,701,319,391,-0.533,1.000,FORWARD_LEFT
2026-09-19T18:09:54.588051,1789834194.5881,695,313,375,-0.612,0.966,FORWARD_LEFT
2026-09-19T18:09:54.654689,1789834194.6547,641,306,361,-0.615,0.962,FORWARD_LEFT
2026-09-19T18:09:54.721584,1789834194.7216,652,286,329,-0.615,0.962,FORWARD_LEFT
2026-09-19T18:09:54.788420,1789834194.7884,682,280,324,-0.724,0.867,FORWARD_LEFT
2026-09-19T18:09:54.855034,1789834194.8550,689,274,309,-0.851,0.572,FORWARD_LEFT
2026-09-19T18:09:54.922017,1789834194.9220,729,269,289,-0.966,0.409,FORWARD_LEFT
2026-09-19T18:09:54.988801,1789834194.9888,644,267,281,-0.966,0.409,FORWARD_LEFT
2026-09-19T18:09:55.055478,1789834195.0555,792,269,280,-0.966,0.409,FORWARD_LEFT
2026-09-19T18:09:55.122407,1789834195.1224,-1,267,268,-0.955,0.409,FORWARD_LEFT
2026-09-19T18:09:55.189210,1789834195.1892,-1,272,269,-0.955,0.409,FORWARD_LEFT
2026-09-19T18:09:55.255868,1789834195.2559,-1,270,268,-0.955,0.409,FORWARD_LEFT
2026-09-19T18:09:55.322824,1789834195.3228,1089,268,260,-0.955,0.458,FORWARD_LEFT
2026-09-19T18:09:55.389622,1789834195.3896,-1,274,259,-0.944,0.508,FORWARD_LEFT
2026-09-19T18:09:55.456279,1789834195.4563,-1,282,256,-0.895,0.568,FORWARD_LEFT
2026-09-19T18:09:55.523214,1789834195.5232,-1,284,253,-0.813,0.693,FORWARD_LEFT
2026-09-19T18:09:55.590053,1789834195.5901,-1,283,249,-0.727,0.822,FORWARD_LEFT
2026-09-19T18:09:55.656685,1789834195.6567,-1,289,247,-0.615,0.886,FORWARD_LEFT
2026-09-19T18:09:55.723735,1789834195.7237,-1,294,236,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:55.790438,1789834195.7904,-1,290,233,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:55.857077,1789834195.8571,-1,286,230,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:55.924436,1789834195.9244,-1,290,217,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:55.991441,1789834195.9914,-1,288,214,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:56.059048,1789834196.0590,-1,292,204,-0.615,0.894,FORWARD_LEFT
2026-09-19T18:09:56.124467,1789834196.1245,-1,284,200,-0.619,0.867,FORWARD_LEFT
2026-09-19T18:09:56.191091,1789834196.1911,-1,294,195,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.260089,1789834196.2601,-1,295,187,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.324838,1789834196.3248,-1,301,186,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.391714,1789834196.3917,-1,307,185,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.460108,1789834196.4601,-1,324,184,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.525273,1789834196.5253,-1,326,183,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.591905,1789834196.5919,-1,340,181,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.660103,1789834196.6601,1083,358,182,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.725609,1789834196.7256,855,377,179,-0.727,0.803,FORWARD_LEFT
2026-09-19T18:09:56.792288,1789834196.7923,-1,405,183,-0.720,0.826,FORWARD_LEFT
2026-09-19T18:09:56.860110,1789834196.8601,631,414,184,-0.660,0.864,FORWARD_LEFT
2026-09-19T18:09:56.926012,1789834196.9260,651,444,185,-0.544,0.955,FORWARD_LEFT
2026-09-19T18:09:56.992798,1789834196.9928,607,464,189,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.059476,1789834197.0595,566,455,187,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.126409,1789834197.1264,549,501,184,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.193069,1789834197.1931,534,517,186,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.261128,1789834197.2611,509,567,187,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.326802,1789834197.3268,478,558,190,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.393544,1789834197.3935,471,532,190,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.460408,1789834197.4604,449,658,197,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.527212,1789834197.5272,444,639,195,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.593865,1789834197.5939,422,642,196,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.660686,1789834197.6607,413,704,197,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.727629,1789834197.7276,396,845,200,-0.544,0.966,FORWARD_LEFT
2026-09-19T18:09:57.794289,1789834197.7943,380,-1,207,-0.533,0.970,FORWARD_LEFT
2026-09-19T18:09:57.861201,1789834197.8612,366,1199,212,-0.417,1.000,FORWARD_LEFT
2026-09-19T18:09:57.927999,1789834197.9280,358,1222,223,-0.309,1.000,FORWARD_LEFT
2026-09-19T18:09:57.994668,1789834197.9947,355,-1,230,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:58.062163,1789834198.0622,359,-1,220,-0.287,1.000,FORWARD_LEFT
2026-09-19T18:09:58.128424,1789834198.1284,348,-1,221,-0.204,1.000,FORWARD_LEFT
2026-09-19T18:09:58.195071,1789834198.1951,351,-1,223,-0.122,1.000,FORWARD
2026-09-19T18:09:58.262013,1789834198.2620,351,1204,215,-0.133,1.000,FORWARD
2026-09-19T18:09:58.328802,1789834198.3288,352,1212,219,-0.133,1.000,FORWARD
2026-09-19T18:09:58.395471,1789834198.3955,360,1260,219,-0.133,1.000,FORWARD
2026-09-19T18:09:58.462416,1789834198.4624,356,1256,218,-0.133,1.000,FORWARD
2026-09-19T18:09:58.529211,1789834198.5292,364,-1,216,-0.133,1.000,FORWARD
2026-09-19T18:09:58.595863,1789834198.5959,364,1161,219,-0.133,1.000,FORWARD
2026-09-19T18:09:58.662859,1789834198.6629,366,1135,216,-0.122,1.000,FORWARD
2026-09-19T18:09:58.729640,1789834198.7296,371,-1,216,-0.085,1.000,FORWARD
2026-09-19T18:09:58.796276,1789834198.7963,376,-1,213,-0.036,1.000,FORWARD
2026-09-19T18:09:58.863210,1789834198.8632,373,1153,211,-0.036,1.000,FORWARD
2026-09-19T18:09:58.930030,1789834198.9300,374,1105,213,-0.085,1.000,FORWARD
2026-09-19T18:09:58.996687,1789834198.9967,374,1121,212,-0.201,1.000,FORWARD_LEFT
2026-09-19T18:09:59.063642,1789834199.0636,371,1131,213,-0.227,1.000,FORWARD_LEFT
2026-09-19T18:09:59.130460,1789834199.1305,383,1086,209,-0.283,1.000,FORWARD_LEFT
2026-09-19T18:09:59.197074,1789834199.1971,374,1102,217,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.264010,1789834199.2640,370,1095,218,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.330815,1789834199.3308,375,1074,215,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.397469,1789834199.3975,369,1073,222,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.464524,1789834199.4645,364,1042,222,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.531217,1789834199.5312,366,1079,220,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.597816,1789834199.5978,365,1027,226,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.664635,1789834199.6646,359,1033,225,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.731461,1789834199.7315,359,1008,228,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.798007,1789834199.7980,364,1009,231,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.864964,1789834199.8650,357,965,231,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.931805,1789834199.9318,355,955,241,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:09:59.998456,1789834199.9985,354,961,238,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.065272,1789834200.0653,348,903,245,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.132220,1789834200.1322,351,942,254,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.198934,1789834200.1989,345,975,252,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.265854,1789834200.2659,346,906,252,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.332670,1789834200.3327,341,900,252,-0.290,1.000,FORWARD_LEFT
2026-09-19T18:10:00.399338,1789834200.3993,333,902,261,-0.305,1.000,FORWARD_LEFT
2026-09-19T18:10:00.466254,1789834200.4663,330,882,262,-0.316,1.000,FORWARD_LEFT
2026-09-19T18:10:00.533092,1789834200.5331,337,858,263,-0.421,1.000,FORWARD_LEFT
2026-09-19T18:10:00.599719,1789834200.5997,321,871,268,-0.425,1.000,FORWARD_LEFT
2026-09-19T18:10:00.666685,1789834200.6667,319,869,282,-0.425,1.000,FORWARD_LEFT
2026-09-19T18:10:00.733460,1789834200.7335,314,836,279,-0.425,1.000,FORWARD_LEFT
2026-09-19T18:10:00.800121,1789834200.8001,314,826,289,-0.279,1.000,FORWARD_LEFT
2026-09-19T18:10:00.867027,1789834200.8670,314,813,297,-0.268,1.000,FORWARD_LEFT
